Attitude.Acc.X,EscFeedbackLeft.Rpm,Attitude.Filtered.Yaw,MotorSetpoint.Rmotor,Attitude.Mag.X,Attitude.Mag.Z,RC_channel.[4],RC_channel.[6],Debug.[0],RC_channel.[11],Attitude.Mag.Y,EscFeedbackLeft.Current,ActuatorsCommand.Left.Speed,Debug.[2],Attitude.Filtered.Pitch,ActuatorsCommand.Left.Newtons,RCN.[2],Status.CycleTime,Data.Position.[0],Attitude.Filtered.Roll,RC_channel.[8],EscFeedbackRight.Voltage,Status.Flag,Attitude.Acc.Y,Comp_gps.Dist,EscFeedbackRight.Current,RCN.[1],ServoAngle.RServoAngle,EscFeedbackRight.Rpm,ServoAngle.LServoAngle,RC_channel.[9],Comp_gps.Update,Data.rpy.[2],Altitude.Alt,Data.rpy.[1],Altitude.Vario,Data.Velocity.[0],Data.drpy.[0],RC_channel.[0],ActuatorsCommand.Right.Servo,RC_channel.[2],Data.drpy.[2],Comp_gps.Direction,Debug.[3],Analog.Vbat,GPS.Veloc,GPS.Lat,Attitude.Acc.Z,RC_channel.[5],GPS.Fix,Debug.[1],Attitude.Gyro.X,Attitude.Gyro.Y,Attitude.Gyro.Z,Data.Velocity.[1],Status.Sensor,ActuatorsCommand.Left.Servo,RC_channel.[10],ActuatorsCommand.Right.Speed,GPS.Numsats,Analog.Rssi,Data.Position.[2],RCN.[3],Data.rpy.[0],GPS.Alt,Status.Numi2cerror,MotorSetpoint.Lmotor,RCN.[0],Data.Position.[1],RCN.[4],ActuatorsCommand.Right.Newtons,RCN.[6],GPS.GGC,GPS.Long,RC_channel.[7],Data.drpy.[1],RC_channel.[1],EscFeedbackLeft.Voltage,RCN.[5],Data.Velocity.[2],Analog.Current,Analog.Power,RC_channel.[3],Status.Gccs
1,123,-110,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-11,1.100000023841858,74,0,7.699999809265137,-11,600,4.400000095367432,0,2,1422,2.200000047683716,-74,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,162,4,15,14240,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1422,9.899999618530273,-74,1.100000023841858,1424,0,12,74,8.800000190734863,11,2.200000047683716,11,0,24,400,5.5,700,3.299999952316284,14,12.119999885559082,1234,0,1700,111
1,123,-100,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-10,1.100000023841858,72,0,7.699999809265137,-10,600,4.400000095367432,0,2,1424,2.200000047683716,-72,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,164,4,15,14260,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1424,9.899999618530273,-72,1.100000023841858,1426,0,12,72,8.800000190734863,12,2.200000047683716,12,0,24,400,5.5,700,3.299999952316284,-75,12.119999885559082,1234,0,1700,111
1,123,-90,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-9,1.100000023841858,70,0,7.699999809265137,-9,600,4.400000095367432,0,2,1426,2.200000047683716,-70,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,166,4,15,14280,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1426,9.899999618530273,-70,1.100000023841858,1428,0,12,70,8.800000190734863,13,2.200000047683716,13,0,24,400,5.5,700,3.299999952316284,-75,12.119999885559082,1234,0,1700,111
1,123,-80,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-8,1.100000023841858,68,0,7.699999809265137,-8,600,4.400000095367432,0,2,1428,2.200000047683716,-68,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,168,4,15,14300,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1428,9.899999618530273,-68,1.100000023841858,1430,0,12,68,8.800000190734863,14,2.200000047683716,14,0,24,400,5.5,700,3.299999952316284,-75,12.119999885559082,1234,0,1700,111
1,123,-70,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-7,1.100000023841858,66,0,7.699999809265137,-7,600,4.400000095367432,0,2,1430,2.200000047683716,-66,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,170,4,15,14320,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1430,9.899999618530273,-66,1.100000023841858,1432,0,12,66,8.800000190734863,15,2.200000047683716,15,0,24,400,5.5,700,3.299999952316284,-75,12.119999885559082,1234,0,1700,111
1,123,-60,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-6,1.100000023841858,64,0,7.699999809265137,-6,600,4.400000095367432,0,2,1432,2.200000047683716,-64,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,172,4,15,14340,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1432,9.899999618530273,-64,1.100000023841858,1434,0,12,64,8.800000190734863,16,2.200000047683716,16,0,24,400,5.5,700,3.299999952316284,-75,12.119999885559082,1234,0,1700,111
1,123,-50,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-5,1.100000023841858,62,0,7.699999809265137,-5,600,4.400000095367432,0,2,1434,2.200000047683716,-62,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,174,4,15,14360,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1434,9.899999618530273,-62,1.100000023841858,1436,0,12,62,8.800000190734863,17,2.200000047683716,17,0,24,400,5.5,700,3.299999952316284,-95,12.119999885559082,1234,0,1700,111
1,123,-40,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-4,1.100000023841858,60,0,7.699999809265137,-4,600,4.400000095367432,0,2,1436,2.200000047683716,-60,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,176,4,15,14380,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1436,9.899999618530273,-60,1.100000023841858,1438,0,12,60,8.800000190734863,18,2.200000047683716,18,0,24,400,5.5,700,3.299999952316284,-95,12.119999885559082,1234,0,1700,111
1,123,-30,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-3,1.100000023841858,58,0,7.699999809265137,-3,600,4.400000095367432,0,2,1438,2.200000047683716,-58,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,178,4,15,14400,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1438,9.899999618530273,-58,1.100000023841858,1440,0,12,58,8.800000190734863,19,2.200000047683716,19,0,24,400,5.5,700,3.299999952316284,-95,12.119999885559082,1234,0,1700,111
1,123,-20,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-2,1.100000023841858,56,0,7.699999809265137,-2,600,4.400000095367432,0,2,1440,2.200000047683716,-56,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-180,4,15,14420,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1440,9.899999618530273,-56,1.100000023841858,1442,0,12,56,8.800000190734863,20,2.200000047683716,20,0,24,400,5.5,700,3.299999952316284,-95,12.119999885559082,1234,0,1700,111
1,123,-10,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-1,1.100000023841858,54,0,7.699999809265137,-1,600,4.400000095367432,0,2,1442,2.200000047683716,-54,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-178,4,15,14440,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1442,9.899999618530273,-54,1.100000023841858,1444,0,12,54,8.800000190734863,21,2.200000047683716,21,0,24,400,5.5,700,3.299999952316284,-95,12.119999885559082,1234,0,1700,111
1,123,0,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,0,1.100000023841858,52,0,7.699999809265137,0,600,4.400000095367432,0,2,1444,2.200000047683716,-52,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-176,4,15,14460,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1444,9.899999618530273,-52,1.100000023841858,1446,0,12,52,8.800000190734863,22,2.200000047683716,22,0,24,400,5.5,700,3.299999952316284,-27,12.119999885559082,1234,0,1700,111
1,123,10,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,1,1.100000023841858,50,0,7.699999809265137,1,600,4.400000095367432,0,2,1446,2.200000047683716,-50,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-174,4,15,14480,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1446,9.899999618530273,-50,1.100000023841858,1448,0,12,50,8.800000190734863,23,2.200000047683716,23,0,24,400,5.5,700,3.299999952316284,-27,12.119999885559082,1234,0,1700,111
1,123,20,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,2,1.100000023841858,48,0,7.699999809265137,2,600,4.400000095367432,0,2,1448,2.200000047683716,-48,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-172,4,15,14500,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1448,9.899999618530273,-48,1.100000023841858,1450,0,12,48,8.800000190734863,24,2.200000047683716,24,0,24,400,5.5,700,3.299999952316284,-27,12.119999885559082,1234,0,1700,111
1,123,30,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,3,1.100000023841858,46,0,7.699999809265137,3,600,4.400000095367432,0,2,1450,2.200000047683716,-46,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-170,4,15,14520,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1450,9.899999618530273,-46,1.100000023841858,1452,0,12,46,8.800000190734863,25,2.200000047683716,25,0,24,400,5.5,700,3.299999952316284,-27,12.119999885559082,1234,0,1700,111
1,123,40,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,4,1.100000023841858,44,0,7.699999809265137,4,600,4.400000095367432,0,2,1452,2.200000047683716,-44,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-168,4,15,14540,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1452,9.899999618530273,-44,1.100000023841858,1454,0,12,44,8.800000190734863,26,2.200000047683716,26,0,24,400,5.5,700,3.299999952316284,-27,12.119999885559082,1234,0,1700,111
1,123,50,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,5,1.100000023841858,42,0,7.699999809265137,5,600,4.400000095367432,0,2,1454,2.200000047683716,-42,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-166,4,15,14560,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1454,9.899999618530273,-42,1.100000023841858,1456,0,12,42,8.800000190734863,27,2.200000047683716,27,0,24,400,5.5,700,3.299999952316284,65,12.119999885559082,1234,0,1700,111
1,123,60,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,6,1.100000023841858,40,0,7.699999809265137,6,600,4.400000095367432,0,2,1456,2.200000047683716,-40,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-164,4,15,14580,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1456,9.899999618530273,-40,1.100000023841858,1458,0,12,40,8.800000190734863,28,2.200000047683716,28,0,24,400,5.5,700,3.299999952316284,65,12.119999885559082,1234,0,1700,111
1,123,70,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,7,1.100000023841858,38,0,7.699999809265137,7,600,4.400000095367432,0,2,1458,2.200000047683716,-38,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-162,4,15,14600,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1458,9.899999618530273,-38,1.100000023841858,1460,0,12,38,8.800000190734863,29,2.200000047683716,29,0,24,400,5.5,700,3.299999952316284,65,12.119999885559082,1234,0,1700,111
1,123,80,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,8,1.100000023841858,36,0,7.699999809265137,8,600,4.400000095367432,0,2,1460,2.200000047683716,-36,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-160,4,15,14620,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1460,9.899999618530273,-36,1.100000023841858,1462,0,12,36,8.800000190734863,30,2.200000047683716,30,0,24,400,5.5,700,3.299999952316284,65,12.119999885559082,1234,0,1700,111
1,123,90,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,9,1.100000023841858,34,0,7.699999809265137,9,600,4.400000095367432,0,2,1462,2.200000047683716,-34,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-158,4,15,14640,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1462,9.899999618530273,-34,1.100000023841858,1464,0,12,34,8.800000190734863,31,2.200000047683716,31,0,24,400,5.5,700,3.299999952316284,65,12.119999885559082,1234,0,1700,111
1,123,100,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,10,1.100000023841858,32,0,7.699999809265137,10,600,4.400000095367432,0,2,1464,2.200000047683716,-32,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-156,4,15,14660,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1464,9.899999618530273,-32,1.100000023841858,1466,0,12,32,8.800000190734863,32,2.200000047683716,32,0,24,400,5.5,700,3.299999952316284,98,12.119999885559082,1234,0,1700,111
1,123,110,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,11,1.100000023841858,30,0,7.699999809265137,11,600,4.400000095367432,0,2,1466,2.200000047683716,-30,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-154,4,15,14680,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1466,9.899999618530273,-30,1.100000023841858,1468,0,12,30,8.800000190734863,33,2.200000047683716,33,0,24,400,5.5,700,3.299999952316284,98,12.119999885559082,1234,0,1700,111
1,123,120,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,12,1.100000023841858,28,0,7.699999809265137,12,600,4.400000095367432,0,2,1468,2.200000047683716,-28,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-152,4,15,14700,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1468,9.899999618530273,-28,1.100000023841858,1470,0,12,28,8.800000190734863,34,2.200000047683716,34,0,24,400,5.5,700,3.299999952316284,98,12.119999885559082,1234,0,1700,111
1,123,130,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,13,1.100000023841858,26,0,7.699999809265137,13,600,4.400000095367432,0,2,1470,2.200000047683716,-26,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-150,4,15,14720,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1470,9.899999618530273,-26,1.100000023841858,1472,0,12,26,8.800000190734863,35,2.200000047683716,35,0,24,400,5.5,700,3.299999952316284,98,12.119999885559082,1234,0,1700,111
1,123,140,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,14,1.100000023841858,24,0,7.699999809265137,14,600,4.400000095367432,0,2,1472,2.200000047683716,-24,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-148,4,15,14740,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1472,9.899999618530273,-24,1.100000023841858,1474,0,12,24,8.800000190734863,36,2.200000047683716,36,0,24,400,5.5,700,3.299999952316284,98,12.119999885559082,1234,0,1700,111
1,123,150,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,15,1.100000023841858,22,0,7.699999809265137,15,600,4.400000095367432,0,2,1474,2.200000047683716,-22,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-146,4,15,14760,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1474,9.899999618530273,-22,1.100000023841858,1476,0,12,22,8.800000190734863,37,2.200000047683716,37,0,24,400,5.5,700,3.299999952316284,41,12.119999885559082,1234,0,1700,111
1,123,160,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,16,1.100000023841858,20,0,7.699999809265137,16,600,4.400000095367432,0,2,1476,2.200000047683716,-20,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-144,4,15,14780,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1476,9.899999618530273,-20,1.100000023841858,1478,0,12,20,8.800000190734863,38,2.200000047683716,38,0,24,400,5.5,700,3.299999952316284,41,12.119999885559082,1234,0,1700,111
1,123,170,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,17,1.100000023841858,18,0,7.699999809265137,17,600,4.400000095367432,0,2,1478,2.200000047683716,-18,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-142,4,15,14800,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1478,9.899999618530273,-18,1.100000023841858,1480,0,12,18,8.800000190734863,39,2.200000047683716,39,0,24,400,5.5,700,3.299999952316284,41,12.119999885559082,1234,0,1700,111
1,123,180,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,18,1.100000023841858,16,0,7.699999809265137,18,600,4.400000095367432,0,2,1480,2.200000047683716,-16,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-140,4,15,14820,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1480,9.899999618530273,-16,1.100000023841858,1482,0,12,16,8.800000190734863,40,2.200000047683716,40,0,24,400,5.5,700,3.299999952316284,41,12.119999885559082,1234,0,1700,111
1,123,190,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,19,1.100000023841858,14,0,7.699999809265137,19,600,4.400000095367432,0,2,1482,2.200000047683716,-14,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-138,4,15,14840,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1482,9.899999618530273,-14,1.100000023841858,1484,0,12,14,8.800000190734863,41,2.200000047683716,41,0,24,400,5.5,700,3.299999952316284,41,12.119999885559082,1234,0,1700,111
1,123,200,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,20,1.100000023841858,12,0,7.699999809265137,20,600,4.400000095367432,0,2,1484,2.200000047683716,-12,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-136,4,15,14860,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1484,9.899999618530273,-12,1.100000023841858,1486,0,12,12,8.800000190734863,42,2.200000047683716,42,0,24,400,5.5,700,3.299999952316284,-54,12.119999885559082,1234,0,1700,111
1,123,210,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,21,1.100000023841858,10,0,7.699999809265137,21,600,4.400000095367432,0,2,1486,2.200000047683716,-10,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-134,4,15,14880,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1486,9.899999618530273,-10,1.100000023841858,1488,0,12,10,8.800000190734863,43,2.200000047683716,43,0,24,400,5.5,700,3.299999952316284,-54,12.119999885559082,1234,0,1700,111
1,123,220,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,22,1.100000023841858,8,0,7.699999809265137,22,600,4.400000095367432,0,2,1488,2.200000047683716,-8,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-132,4,15,14900,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1488,9.899999618530273,-8,1.100000023841858,1490,0,12,8,8.800000190734863,44,2.200000047683716,44,0,24,400,5.5,700,3.299999952316284,-54,12.119999885559082,1234,0,1700,111
1,123,230,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,23,1.100000023841858,6,0,7.699999809265137,23,600,4.400000095367432,0,2,1490,2.200000047683716,-6,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-130,4,15,14920,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1490,9.899999618530273,-6,1.100000023841858,1492,0,12,6,8.800000190734863,45,2.200000047683716,45,0,24,400,5.5,700,3.299999952316284,-54,12.119999885559082,1234,0,1700,111
1,123,240,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,24,1.100000023841858,4,0,7.699999809265137,24,600,4.400000095367432,0,2,1492,2.200000047683716,-4,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-128,4,15,14940,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1492,9.899999618530273,-4,1.100000023841858,1494,0,12,4,8.800000190734863,46,2.200000047683716,46,0,24,400,5.5,700,3.299999952316284,-54,12.119999885559082,1234,0,1700,111
1,123,250,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,25,1.100000023841858,2,0,7.699999809265137,25,600,4.400000095367432,0,2,1494,2.200000047683716,-2,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-126,4,15,14960,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1494,9.899999618530273,-2,1.100000023841858,1496,0,12,2,8.800000190734863,47,2.200000047683716,47,0,24,400,5.5,700,3.299999952316284,-99,12.119999885559082,1234,0,1700,111
1,123,260,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,26,1.100000023841858,-2,0,7.699999809265137,26,600,4.400000095367432,0,2,1496,2.200000047683716,2,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-124,4,15,14980,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1496,9.899999618530273,2,1.100000023841858,1498,0,12,-2,8.800000190734863,48,2.200000047683716,48,0,24,400,5.5,700,3.299999952316284,-99,12.119999885559082,1234,0,1700,111
1,123,270,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,27,1.100000023841858,-4,0,7.699999809265137,27,600,4.400000095367432,0,2,1498,2.200000047683716,4,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-122,4,15,15000,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1498,9.899999618530273,4,1.100000023841858,1500,0,12,-4,8.800000190734863,49,2.200000047683716,49,0,24,400,5.5,700,3.299999952316284,-99,12.119999885559082,1234,0,1700,111
1,123,280,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,28,1.100000023841858,-6,0,7.699999809265137,28,600,4.400000095367432,0,2,1500,2.200000047683716,6,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-120,4,15,15020,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1500,9.899999618530273,6,1.100000023841858,1502,0,12,-6,8.800000190734863,50,2.200000047683716,50,0,24,400,5.5,700,3.299999952316284,-99,12.119999885559082,1234,0,1700,111
1,123,290,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,29,1.100000023841858,-8,0,7.699999809265137,29,600,4.400000095367432,0,2,1502,2.200000047683716,8,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-118,4,15,15040,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1502,9.899999618530273,8,1.100000023841858,1504,0,12,-8,8.800000190734863,51,2.200000047683716,51,0,24,400,5.5,700,3.299999952316284,-99,12.119999885559082,1234,0,1700,111
1,123,300,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,30,1.100000023841858,-10,0,7.699999809265137,30,600,4.400000095367432,0,2,1504,2.200000047683716,10,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-116,4,15,15060,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1504,9.899999618530273,10,1.100000023841858,1506,0,12,-10,8.800000190734863,52,2.200000047683716,52,0,24,400,5.5,700,3.299999952316284,-53,12.119999885559082,1234,0,1700,111
1,123,310,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,31,1.100000023841858,-12,0,7.699999809265137,31,600,4.400000095367432,0,2,1506,2.200000047683716,12,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-114,4,15,15080,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1506,9.899999618530273,12,1.100000023841858,1508,0,12,-12,8.800000190734863,53,2.200000047683716,53,0,24,400,5.5,700,3.299999952316284,-53,12.119999885559082,1234,0,1700,111
